1344,4721314
1345,3768214
1346,5767424
1347,8148487
1348,4142912
1349,8104428
1350,2513619
1351,9647331
1352,3781653
1353,4706174
1354,4150987
1355,30810765
1356,31215747
1357,3009049
1358,3409948
1359,4089360
1360,3136472
1361,3709444
1362,418598
1363,2609744
1364,3450190
1365,3804405
1366,2980912
1367,3832079
1368,4076051
1369,3500548
1370,5526865
1371,3352959
1372,30079086
1373,3663978
1374,8231453
1375,7880306
1376,2565275
1377,4021392
1378,30844118
1379,3932733
1380,3500554
1381,4011596
1382,4011597
1383,8262125
1384,3801396
1385,30403589
1386,30079094
1387,4200513
1388,5617748
1389,4572941
1390,3869344
1391,3864962
1392,4686952
1393,3864961
1394,3411851
1395,3411850
1396,3411854
1397,3411853
1398,3411852
1399,30005102
1400,30495638
1401,3488750
1402,3352957
1403,3928194
1404,3647093
1405,7900822
1406,3340976
1407,30099927
1408,3911750
1409,30413326
1410,5450271
1411,8199190
1412,2511470
1413,30003393
1414,3337771
1415,3337770
1416,3337773
1417,3337772
1418,5588240
1419,3917048
1420,7953785
1421,2788462
1422,8033528
1423,4756411
1424,4142913
1425,3513410
1426,2579459
1427,7933703
1428,3337775
1429,3906384
1430,3337774
1431,3906383
1432,3906382
1433,3337776
1434,8217129
1435,3686634
1436,5683227
1437,4443748
1438,4554286
1439,31492319
1440,3478954
1441,3674655
1442,30565630
1443,4101639
1444,3847197
1445,2741397
1446,7881233
1447,2996557
1448,2529931
1449,5686285
1450,3958817
1451,3620493
1452,8070061
1453,7987620
1454,3666254
1455,3700135
1456,31984204
1457,3596191
1458,30659630
1459,3994911
1460,9640663
1461,4184827
1462,2951631
1463,3714314
1464,4184826
1465,3805780
1466,4693165
1467,8115189
1468,4184832
1469,3418959
1470,30247520
1471,3488849
1472,3166756
1473,4320843
1474,7963662
1475,2994361
1476,2994360
1477,3509748
1478,2928874
1479,3963395
1480,4125626
1481,3796613
1482,3509751
1483,5582180
1484,2678848
1485,4064020
1486,2697563
1487,3863651
1488,3863652
1489,31699965
1490,2947165
1491,3394453
1492,3516048
1493,3394454
1494,32014102
1495,2581291
1496,3666277
1497,2924048
1498,8153410
1499,4503810
1500,30314784
1501,3074848
1502,3890826
1503,30403595
1504,30403591
1505,4454382
1506,30403590
1507,2974750
1508,3440448
1509,4789747
1510,622649
1511,3394448
1512,8207243
1513,3394449
1514,30120986
1515,5413256
1516,30017602
1517,8033908
1518,2343748
1519,3884575
1520,3946867
1521,31164090
1522,4237755
1523,3772625
1524,4328770
1525,5462666
1526,3624810
1527,7958267
1528,5401276
1529,31706215
1530,3779252
1531,3673830
1532,7924015
1533,3743293
1534,62462
1535,5608760
1536,8129783
1537,3014305
1538,3918422
1539,3536906
1540,2741360
1541,4232054
1542,3536905
1543,3736524
1544,31457611
1545,8170828
1546,4328767
1547,8170829
1548,3906453
1549,2791103
1550,5533607
1551,31663597
1552,4803842
1553,3172166
1554,32140355
1555,32012356
1556,4102546
1557,3174348
1558,3589429
1559,3156953
1560,3808405
1561,3156952
1562,3156951
1563,3156950
1564,3695630
1565,31652482
1566,31019584
1567,31993173
1568,3735693
1569,4216803
1570,31019586
1571,4633162
1572,8170830
1573,31019585
1574,2537575
1575,8170831
1576,8170832
1577,31388145
1578,3156949
1579,3642699
1580,4340421
1581,3385548
1582,5610623
1583,3655193
1584,3165406
1585,3652920
1586,7963607
1587,684952
1588,30017605
1589,3059678
1590,2517998
1591,2772063
1592,2772064
1593,5572312
1594,30227063
1595,30227061
1596,31914848
1597,30227060
1598,3037051
1599,30227065
1600,3736176
1601,4840373
1602,4400561
1603,4433490
1604,8038718
1605,5704765
1606,30492606
1607,2923570
1608,3893934
1609,8268275
1610,30512671
1611,2631348
1612,3593076
1613,30257703
1614,3074489
1615,8201572
1616,32031043
1617,3953192
1618,3593080
1619,30227054
1620,3747293
1621,1764208
1622,30040810
1623,3750466
1624,31921949
1625,3953196
1626,3352068
1627,5482636
1628,4248869
1629,3478175
1630,31477685
1631,30566061
1632,3037049
1633,4038121
1634,4317286
1635,30566064
1636,3037048
1637,30566063
1638,30660699
1639,3339079
1640,4402769
1641,4711065
1642,2586103
1643,31314144
1644,31608765
1645,4688674
1646,8295867
1647,31314142
1648,30177818
1649,8304594
1650,31570736
1651,8304595
1652,30757693
1653,4133615
1654,5634221
1655,30864993
1656,8190803
1657,5634218
1658,4121653
1659,5684914
1660,30086173
1661,3692955
1662,30725643
1663,31803557
1664,3043748
1665,4180409
1666,2703064
1667,30006916
1668,5667583
1669,2783156
1670,2783155
1671,2783154
1672,5634219
1673,30816860
1674,30143605
1675,5562520
1676,31895208
1677,30390068
1678,5493729
1679,3715674
1680,3715673
1681,4599628
1682,3715672
1683,4258695
1684,3457206
1685,3715671
1686,3715677
1687,3713013
1688,3715676
1689,3715675
1690,31304766
1691,31652857
1692,3521822
1693,4075988
1694,30729198
1695,4048369
1696,32091557
1697,30278209
1698,4226211
1699,4260529
1700,5431090
1701,30066102
1702,4226213
1703,32012743
1704,4854588
1705,2612451
1706,30859584
1707,30709103
1708,30383758
1709,3438948
1710,30024794
1711,31955739
1712,2626611
1713,2626610
1714,2357924
1715,3832101
1716,3832100
1717,4226210
1718,3040684
1719,5682700
1720,2692754
1721,4004361
1722,4226207
1723,8115192
1724,3609249
1725,4226209
1726,3833409
1727,5376645
1728,4048381
1729,5400360
1730,3438954
1731,3949994
1732,3597417
1733,3903316
1734,5400365
1735,2960543
1736,3664053
1737,30605241
1738,3922071
1739,4635740
1740,30660281
1741,3367970
1742,4126905
1743,3376677
1744,5400356
1745,4175021
1746,5400358
1747,5400357
1748,4264912
1749,8173038
1750,2948449
1751,3422151
1752,3480463
1753,5738546
1754,4408091
1755,8005879
1756,4033065
1757,31829536
1758,3615589
1759,3811437
1760,3775013
1761,5681153
1762,3124548
1763,3434891
1764,4103251
1765,2757170
1766,30849733
1767,2552034
1768,30230986
1769,3016077
1770,4711007
1771,2735380
1772,30069773
1773,3940613
1774,5683329
1775,31417871
1776,30343207
1777,30126870
1778,3089448
1779,3089449
1780,2952163
1781,7858908
1782,3000984
1783,3446888
1784,4749620
1785,4061513
1786,8261338
1787,5657052
1788,8300804
1789,8261335
1790,5605860
1791,3092649
1792,3763493
1793,2702486
1794,4137011
1795,5616999
1796,5824839
1797,9609354
1798,5408681
1799,3673495
1800,4286274
1801,4438401
1802,672010
1803,5439395
1804,2774965
1805,5408677
1806,31302310
1807,8252404
1808,8252408
1809,8252407
1810,7911686
1811,7911687
1812,8252409
1813,5470601
1814,30667988
1815,3813657
1816,32057802
1817,3675692
1818,3325048
1819,3116963
1820,3135248
1821,31668491
1822,3840800
1823,2680150
1824,3859894
1825,3389324
1826,4333791
1827,3125448
1828,2629049
1829,3078751
1830,4149064
1831,4564373
1832,4082435
1833,9624546
1834,30884950
1835,3138749
1836,31576009
1837,3337496
1838,8261334
1839,7965450
1840,2964185
1841,3422448
1842,3585863
1843,4440763
1844,4095729
1845,3593455
1846,4268441
1847,4282710
1848,3593454
1849,3593453
1850,4793764
1851,32226962
1852,3987723
1853,4057485
1854,4203057
1855,31532438
1856,5593327
1857,2596063
1858,4268437
1859,2788757
1860,31864770
1861,31344113
1862,5622398
1863,3771082
1864,4268432
1865,4268434
1866,4268433
1867,4268436
1868,3559100
1869,4268435
1870,4035640
1871,9614761
1872,4418413
1873,32006650
1874,3940684
1875,3685853
1876,30205955
1877,30038185
1878,2896555
1879,4723861
1880,31224316
1881,2511561
1882,30699142
1883,7965433
1884,31052592
1885,7975242
1886,7998349
1887,3994075
1888,4000530
1889,4756304
1890,7965449
1891,31133898
1892,4756305
1893,3827879
1894,30492279
1895,30492276
1896,7858989
1897,30492277
1898,2795074
1899,3559933
1900,3081554
1901,3661428
1902,3628477
1903,5449581
1904,30992157
1905,3800393
1906,4274230
1907,3108907
1908,4099280
1909,2676935
1910,2759748
1911,30428511
1912,2674754
1913,2990826
1914,2326351
1915,3570725
1916,4262252
1917,2898721
1918,31433084
1919,2573848
1920,2620650
1921,3488667
1922,7891119
1923,3128548
1924,5700639
1925,4160250
1926,30132687
1927,8104515
1928,8104514
1929,4681146
1930,8104513
1931,8104512
1932,30657307
1933,31460625
1934,4219017
1935,8104509
1936,7854179
1937,2660148
1938,30713051
1939,2688951
1940,2725948
1941,4021445
1942,4190076
1943,30550293
1944,4579468
1945,4124144
1946,4160242
1947,8247081
1948,3787033
1949,4160243
1950,2919565
1951,4160246
1952,4160245
1953,4160248
1954,8247080
1955,2625085
1956,3976699
1957,30049271
1958,2630748
1959,3448185
1960,4209693
1961,3798160
1962,32073454
1963,2901845
1964,30481578
1965,5637019
1966,7881338
1967,31131273
1968,4380131
1969,5466962
1970,31131274
1971,4814576
1972,2998356
1973,31924110
1974,2684572
1975,638570
1976,3837683
1977,3078348
1978,31879867
1979,3391265
1980,30657310
1981,2989873
1982,32224383
1983,30657311
1984,3545342
1985,5402092
1986,4649342
1987,5653958
1988,30657309
1989,30657308
1990,4223968
1991,2688949
1992,32130396
1993,4082812
1994,3630755
1995,3118780
1996,4009751
1997,3584075
1998,3999236
1999,3618293
2000,31835421
2001,32038651
2002,38426
2003,2572448
2004,3395649
2005,8119658
2006,3452769
2007,3669419
2008,4421555
2009,5653497
2010,7953958
2011,2366796
2012,3669418
2013,3669417
2014,4168688
2015,3669416
2016,3669415
2017,3669413
2018,3669897
2019,5552430
2020,3953475
2021,31671295
2022,5658708
2023,32128105
2024,32128104
2025,3906377
2026,4168680
2027,3929471
2028,4441132
2029,5576417
2030,3848383
2031,5793206
2032,30611680
2033,4100688
2034,3453622
2035,3999217
2036,3948908
2037,2763048
2038,32071687
2039,3999213
2040,32071685
2041,2742586
2042,5794982
2043,3929469
2044,4579474
2045,7931723
2046,4579475
2047,31901475
2048,4009738
2049,31872859
2050,3550280
2051,4650421
2052,5523079
2053,31189085
2054,8217167
2055,2697459
2056,3948917
2057,30035184
2058,3540493
2059,5389475
2060,4076109
2061,8217164
2062,8217163
2063,5719287
2064,5719286
2065,2925029
2066,7931712
2067,5794996
2068,4195859
2069,3157948
2070,3576490
2071,2320988
2072,30637776
2073,3662813
2074,4016085
2075,3568879
2076,3786914
2077,4065409
2078,4307957
2079,4674336
2080,7969038
2081,4594680
2082,4294284
2083,4032981
2084,30324427
2085,3946756
2086,5402473
2087,7852842
2088,3843986
2089,30072074
2090,9606657
2091,30072072
2092,31706346
2093,3905489
2094,3946754
2095,3457172
2096,3910822
2097,3910821
2098,32183386
2099,3576488
2100,4729593
2101,32183384
2102,4674344
2103,3576486
2104,3611633
2105,31571110
2106,3946768
2107,4341880
2108,32128107
2109,8167307
2110,30072075
2111,2378354
2112,3910819
2113,3910816
2114,4011608
2115,30806580
2116,4191445
2117,4527879
2118,2640165
2119,30672529
2120,3386750
2121,3341087
2122,2917440
2123,5818522
2124,3689060
2125,4167370
2126,4192787
2127,30661885
2128,4014268
2129,3970899
2130,3783041
2131,4535038
2132,2714048
2133,3051244
2134,31406357
2135,8233292
2136,8233291
2137,8233293
2138,30930312
2139,4312955
2140,3585793
2141,3822622
2142,2517654
2143,5489152
2144,31908033
